district,mandal,date,rain_(mm),min_humidity_(%),max_humidity_(%),date_yyyy_mm
Wanaparthy,Veepangandla,2025-06-25,15.6,92.6,100.0,2025-06
Wanaparthy,Veepangandla,2025-06-26,5.6,65.1,92.3,2025-06
Wanaparthy,Veepangandla,2025-06-27,2.7,58.5,91.6,2025-06
Wanaparthy,Veepangandla,2025-06-28,4.3,54.1,89.1,2025-06
Wanaparthy,Veepangandla,2025-06-29,0.0,51.0,91.1,2025-06
Wanaparthy,Veepangandla,2025-06-30,3.4,55.1,92.2,2025-06
Wanaparthy,Wanaparthy,2025-04-06,0.0,53.6,81.7,2025-04
Wanaparthy,Wanaparthy,2025-08-06,0.0,48.7,83.1,2025-08
Wanaparthy,Wanaparthy,2025-12-06,54.3,64.3,92.8,2025-12
Wanaparthy,Wanaparthy,2025-02-06,0.0,52.6,84.7,2025-02
Wanaparthy,Wanaparthy,2025-01-06,0.0,57.5,82.6,2025-01
Wanaparthy,Wanaparthy,2025-07-06,0.0,47.0,79.0,2025-07
Wanaparthy,Wanaparthy,2025-06-06,0.0,55.1,84.0,2025-06
Wanaparthy,Wanaparthy,2025-03-06,0.0,56.5,83.6,2025-03
Wanaparthy,Wanaparthy,2025-05-06,0.0,49.4,79.0,2025-05
Wanaparthy,Wanaparthy,2025-11-06,0.0,54.1,86.3,2025-11
Wanaparthy,Wanaparthy,2025-10-06,0.0,50.0,81.9,2025-10
Wanaparthy,Wanaparthy,2025-09-06,0.0,52.0,86.9,2025-09
Wanaparthy,Wanaparthy,2025-06-13,0.0,63.3,93.6,2025-06
Wanaparthy,Wanaparthy,2025-06-14,0.0,68.5,90.9,2025-06
Wanaparthy,Wanaparthy,2025-06-15,2.0,70.2,93.6,2025-06
Wanaparthy,Wanaparthy,2025-06-16,3.0,67.9,91.9,2025-06
Wanaparthy,Wanaparthy,2025-06-17,0.9,65.6,84.9,2025-06
Wanaparthy,Wanaparthy,2025-06-18,0.0,58.0,84.0,2025-06
Wanaparthy,Wanaparthy,2025-06-19,0.0,56.0,76.1,2025-06
Wanaparthy,Wanaparthy,2025-06-20,0.0,56.0,82.6,2025-06
Wanaparthy,Wanaparthy,2025-06-21,6.7,59.4,91.0,2025-06
Wanaparthy,Wanaparthy,2025-06-22,0.0,57.0,81.5,2025-06
Wanaparthy,Wanaparthy,2025-06-23,0.0,50.0,86.4,2025-06
Wanaparthy,Wanaparthy,2025-06-24,2.9,57.0,88.3,2025-06
Wanaparthy,Wanaparthy,2025-06-25,2.9,64.3,91.9,2025-06
Wanaparthy,Wanaparthy,2025-06-26,27.4,66.2,93.7,2025-06
Wanaparthy,Wanaparthy,2025-06-27,0.0,64.3,85.6,2025-06
Wanaparthy,Wanaparthy,2025-06-28,0.0,59.4,85.1,2025-06
Wanaparthy,Wanaparthy,2025-06-29,0.0,53.1,83.7,2025-06
Wanaparthy,Wanaparthy,2025-06-30,0.0,58.5,84.5,2025-06
Warangal,Chennaraopeta,2025-04-06,0.0,57.9,95.2,2025-04
Warangal,Chennaraopeta,2025-08-06,4.4,38.6,99.7,2025-08
Warangal,Chennaraopeta,2025-12-06,0.0,67.2,97.9,2025-12
Warangal,Chennaraopeta,2025-02-06,0.0,45.9,89.7,2025-02
Warangal,Chennaraopeta,2025-01-06,0.0,55.8,100.0,2025-01
Warangal,Chennaraopeta,2025-07-06,0.0,41.4,91.1,2025-07
Warangal,Chennaraopeta,2025-06-06,0.0,47.7,86.3,2025-06
Warangal,Chennaraopeta,2025-03-06,0.0,48.1,91.1,2025-03
Warangal,Chennaraopeta,2025-05-06,0.0,48.5,85.9,2025-05
Warangal,Chennaraopeta,2025-11-06,0.7,55.7,97.8,2025-11
Warangal,Chennaraopeta,2025-10-06,0.0,70.5,94.7,2025-10
Warangal,Chennaraopeta,2025-09-06,0.0,40.3,90.9,2025-09
Warangal,Chennaraopeta,2025-06-13,0.0,58.8,100.0,2025-06
Warangal,Chennaraopeta,2025-06-14,0.0,55.5,96.1,2025-06
Warangal,Chennaraopeta,2025-06-15,0.0,56.2,87.0,2025-06
Warangal,Chennaraopeta,2025-06-16,0.0,63.5,87.1,2025-06
Warangal,Chennaraopeta,2025-06-17,0.0,60.7,86.8,2025-06
Warangal,Chennaraopeta,2025-06-18,0.0,47.7,80.9,2025-06
Warangal,Chennaraopeta,2025-06-19,0.0,48.4,73.5,2025-06
Warangal,Chennaraopeta,2025-06-20,0.0,53.8,83.4,2025-06
Warangal,Chennaraopeta,2025-06-21,9.3,53.1,97.4,2025-06
Warangal,Chennaraopeta,2025-06-22,3.5,48.1,100.0,2025-06
Warangal,Chennaraopeta,2025-06-23,11.4,50.6,100.0,2025-06
Warangal,Chennaraopeta,2025-06-24,1.9,63.1,98.8,2025-06
Warangal,Chennaraopeta,2025-06-25,30.6,64.1,100.0,2025-06
Warangal,Chennaraopeta,2025-06-26,31.3,68.5,100.0,2025-06
Warangal,Chennaraopeta,2025-06-27,10.0,72.2,100.0,2025-06
Warangal,Chennaraopeta,2025-06-28,0.0,55.6,96.7,2025-06
Warangal,Chennaraopeta,2025-06-29,0.0,55.0,92.0,2025-06
Warangal,Chennaraopeta,2025-06-30,31.9,58.5,100.0,2025-06
Warangal,Duggondi,2025-04-06,0.0,51.7,89.2,2025-04
Warangal,Duggondi,2025-08-06,10.1,41.5,98.5,2025-08
Warangal,Duggondi,2025-12-06,0.0,63.7,94.9,2025-12
Warangal,Duggondi,2025-02-06,0.0,45.7,86.2,2025-02
Warangal,Duggondi,2025-01-06,0.0,57.1,100.0,2025-01
Warangal,Duggondi,2025-07-06,1.0,39.0,97.1,2025-07
Warangal,Duggondi,2025-06-06,0.0,49.0,81.1,2025-06
Warangal,Duggondi,2025-03-06,0.0,49.0,87.5,2025-03
Warangal,Duggondi,2025-05-06,0.0,43.0,82.0,2025-05
Warangal,Duggondi,2025-11-06,0.0,55.7,93.6,2025-11
Warangal,Duggondi,2025-10-06,0.0,74.8,92.6,2025-10
Warangal,Duggondi,2025-09-06,0.0,43.3,90.5,2025-09
Warangal,Duggondi,2025-06-13,0.0,55.2,94.4,2025-06
Warangal,Duggondi,2025-06-14,0.0,54.2,95.3,2025-06
Warangal,Duggondi,2025-06-15,0.0,58.6,93.1,2025-06
Warangal,Duggondi,2025-06-16,0.0,60.0,86.8,2025-06
Warangal,Duggondi,2025-06-17,0.0,60.4,87.9,2025-06
Warangal,Duggondi,2025-06-18,0.0,46.3,74.6,2025-06
Warangal,Duggondi,2025-06-19,0.0,45.7,73.5,2025-06
Warangal,Duggondi,2025-06-20,0.0,49.0,76.3,2025-06
Warangal,Duggondi,2025-06-21,0.0,46.8,87.9,2025-06
Warangal,Duggondi,2025-06-22,6.8,43.0,99.4,2025-06
Warangal,Duggondi,2025-06-23,2.3,49.7,99.8,2025-06
Warangal,Duggondi,2025-06-24,2.6,60.0,98.9,2025-06
Warangal,Duggondi,2025-06-25,25.1,62.8,100.0,2025-06
Warangal,Duggondi,2025-06-26,48.5,62.3,100.0,2025-06
Warangal,Duggondi,2025-06-27,9.8,79.4,100.0,2025-06
Warangal,Duggondi,2025-06-28,0.0,59.0,90.2,2025-06
Warangal,Duggondi,2025-06-29,0.5,58.1,97.6,2025-06
Warangal,Duggondi,2025-06-30,36.5,61.4,100.0,2025-06
Warangal,Geesugonda,2025-04-06,0.0,50.9,88.0,2025-04
Warangal,Geesugonda,2025-08-06,2.0,37.3,96.6,2025-08
Warangal,Geesugonda,2025-12-06,0.0,63.9,95.2,2025-12
Warangal,Geesugonda,2025-02-06,0.0,46.2,85.0,2025-02
Warangal,Geesugonda,2025-01-06,0.0,49.8,90.3,2025-01
Warangal,Geesugonda,2025-07-06,0.0,36.2,87.6,2025-07
Warangal,Geesugonda,2025-06-06,0.6,45.5,93.4,2025-06
Warangal,Geesugonda,2025-03-06,0.3,45.5,90.8,2025-03
Warangal,Geesugonda,2025-05-06,0.0,46.2,81.0,2025-05
Warangal,Geesugonda,2025-11-06,1.0,50.8,98.0,2025-11
Warangal,Geesugonda,2025-10-06,0.0,64.8,90.7,2025-10
Warangal,Geesugonda,2025-09-06,0.2,40.2,88.0,2025-09
Warangal,Geesugonda,2025-06-13,8.9,49.2,100.0,2025-06
Warangal,Geesugonda,2025-06-14,4.9,50.8,97.5,2025-06
Warangal,Geesugonda,2025-06-15,0.0,47.1,92.5,2025-06
Warangal,Geesugonda,2025-06-16,0.0,53.4,88.0,2025-06
Warangal,Geesugonda,2025-06-17,0.0,53.0,89.4,2025-06
Warangal,Geesugonda,2025-06-18,0.0,40.0,78.8,2025-06
Warangal,Geesugonda,2025-06-19,0.0,38.9,77.9,2025-06
Warangal,Geesugonda,2025-06-20,0.0,44.5,81.0,2025-06
Warangal,Geesugonda,2025-06-21,10.8,40.2,98.9,2025-06
Warangal,Geesugonda,2025-06-22,0.9,41.8,91.6,2025-06
Warangal,Geesugonda,2025-06-23,9.7,43.4,100.0,2025-06
Warangal,Geesugonda,2025-06-24,2.8,54.4,97.5,2025-06
Warangal,Geesugonda,2025-06-25,17.8,54.8,100.0,2025-06
Warangal,Geesugonda,2025-06-26,63.8,58.0,100.0,2025-06
Warangal,Geesugonda,2025-06-27,0.7,61.7,99.8,2025-06
Warangal,Geesugonda,2025-06-28,0.0,47.7,87.2,2025-06
Warangal,Geesugonda,2025-06-29,0.0,48.3,89.4,2025-06
Warangal,Geesugonda,2025-06-30,25.0,50.9,100.0,2025-06
Warangal,Khanapur,2025-04-06,0.0,51.4,97.7,2025-04
Warangal,Khanapur,2025-08-06,6.5,32.5,100.0,2025-08
Warangal,Khanapur,2025-12-06,0.0,64.0,100.0,2025-12
Warangal,Khanapur,2025-02-06,0.0,43.1,89.7,2025-02
Warangal,Khanapur,2025-01-06,0.0,61.6,100.0,2025-01
Warangal,Khanapur,2025-07-06,0.0,31.6,84.2,2025-07
Warangal,Khanapur,2025-06-06,0.0,38.2,79.9,2025-06
Warangal,Khanapur,2025-03-06,0.0,43.3,87.0,2025-03
Warangal,Khanapur,2025-05-06,0.0,38.2,81.2,2025-05
Warangal,Khanapur,2025-11-06,0.4,49.8,100.0,2025-11
Warangal,Khanapur,2025-10-06,0.0,73.4,100.0,2025-10
Warangal,Khanapur,2025-09-06,0.0,35.1,91.7,2025-09
Warangal,Khanapur,2025-06-13,0.8,56.8,100.0,2025-06
Warangal,Khanapur,2025-06-14,0.0,51.4,100.0,2025-06
Warangal,Khanapur,2025-06-15,0.0,49.8,84.7,2025-06
Warangal,Khanapur,2025-06-16,0.0,60.6,86.7,2025-06
Warangal,Khanapur,2025-06-17,0.0,57.8,92.5,2025-06
Warangal,Khanapur,2025-06-18,0.0,40.9,78.8,2025-06
Warangal,Khanapur,2025-06-19,0.0,40.0,67.3,2025-06
Warangal,Khanapur,2025-06-20,0.0,45.5,76.1,2025-06
Warangal,Khanapur,2025-06-21,6.2,46.0,100.0,2025-06
Warangal,Khanapur,2025-06-22,9.7,37.1,100.0,2025-06
Warangal,Khanapur,2025-06-23,3.1,47.2,100.0,2025-06
Warangal,Khanapur,2025-06-24,2.2,68.1,100.0,2025-06
Warangal,Khanapur,2025-06-25,44.5,70.0,100.0,2025-06
Warangal,Khanapur,2025-06-26,41.7,88.2,100.0,2025-06
Warangal,Khanapur,2025-06-27,9.0,75.1,99.6,2025-06
Warangal,Khanapur,2025-06-28,0.0,55.8,100.0,2025-06
Warangal,Khanapur,2025-06-29,0.0,51.4,96.3,2025-06
Warangal,Khanapur,2025-06-30,46.6,56.8,100.0,2025-06
Warangal,Khilla_Warangal,2025-04-06,0.0,47.1,82.3,2025-04
Warangal,Khilla_Warangal,2025-08-06,0.0,35.2,78.4,2025-08
Warangal,Khilla_Warangal,2025-12-06,0.0,64.0,91.1,2025-12
Warangal,Khilla_Warangal,2025-02-06,0.0,40.3,80.4,2025-02
Warangal,Khilla_Warangal,2025-01-06,0.0,47.7,85.5,2025-01
Warangal,Khilla_Warangal,2025-07-06,0.0,35.5,82.3,2025-07
Warangal,Khilla_Warangal,2025-06-06,2.6,40.0,96.4,2025-06
Warangal,Khilla_Warangal,2025-03-06,1.8,43.5,96.8,2025-03
Warangal,Khilla_Warangal,2025-05-06,0.0,39.1,70.4,2025-05
Warangal,Khilla_Warangal,2025-11-06,0.0,48.9,88.7,2025-11
Warangal,Khilla_Warangal,2025-10-06,0.0,63.0,82.3,2025-10
Warangal,Khilla_Warangal,2025-09-06,0.0,37.9,77.0,2025-09
Warangal,Khilla_Warangal,2025-06-13,1.4,53.0,99.0,2025-06
Warangal,Khilla_Warangal,2025-06-14,0.0,50.1,94.6,2025-06
Warangal,Khilla_Warangal,2025-06-15,0.0,51.9,86.7,2025-06
Warangal,Khilla_Warangal,2025-06-16,0.0,57.2,83.3,2025-06
Warangal,Khilla_Warangal,2025-06-17,0.0,57.2,81.9,2025-06
Warangal,Khilla_Warangal,2025-06-18,0.0,47.1,72.2,2025-06
Warangal,Khilla_Warangal,2025-06-19,0.0,42.3,70.4,2025-06
Warangal,Khilla_Warangal,2025-06-20,0.0,51.4,75.1,2025-06
Warangal,Khilla_Warangal,2025-06-21,1.1,45.9,89.7,2025-06
Warangal,Khilla_Warangal,2025-06-22,0.5,39.1,74.6,2025-06
Warangal,Khilla_Warangal,2025-06-23,8.3,43.5,99.5,2025-06
Warangal,Khilla_Warangal,2025-06-24,1.1,58.8,93.6,2025-06
Warangal,Khilla_Warangal,2025-06-25,5.9,59.9,100.0,2025-06
Warangal,Khilla_Warangal,2025-06-26,54.5,58.3,100.0,2025-06
Warangal,Khilla_Warangal,2025-06-27,0.0,63.0,100.0,2025-06
Warangal,Khilla_Warangal,2025-06-28,0.0,51.9,82.3,2025-06
Warangal,Khilla_Warangal,2025-06-29,0.0,48.3,81.1,2025-06
Warangal,Khilla_Warangal,2025-06-30,21.2,51.4,100.0,2025-06
Warangal,Nallabelly,2025-04-06,0.0,50.0,91.0,2025-04
Warangal,Nallabelly,2025-08-06,2.3,34.9,98.3,2025-08
Warangal,Nallabelly,2025-12-06,0.0,60.8,94.9,2025-12
Warangal,Nallabelly,2025-02-06,0.0,42.3,87.1,2025-02
Warangal,Nallabelly,2025-01-06,0.0,52.4,91.0,2025-01
Warangal,Nallabelly,2025-07-06,0.0,33.1,87.4,2025-07
Warangal,Nallabelly,2025-06-06,0.0,43.3,80.6,2025-06
Warangal,Nallabelly,2025-03-06,0.0,41.8,84.3,2025-03
Warangal,Nallabelly,2025-05-06,0.0,37.9,80.1,2025-05
Warangal,Nallabelly,2025-11-06,0.0,50.6,97.2,2025-11
Warangal,Nallabelly,2025-10-06,0.0,68.3,88.6,2025-10
Warangal,Nallabelly,2025-09-06,0.0,37.9,84.7,2025-09
Warangal,Nallabelly,2025-06-13,0.0,48.8,92.3,2025-06
Warangal,Nallabelly,2025-06-14,0.0,45.3,95.9,2025-06
Warangal,Nallabelly,2025-06-15,0.0,48.8,86.2,2025-06
Warangal,Nallabelly,2025-06-16,0.0,53.0,86.7,2025-06
Warangal,Nallabelly,2025-06-17,0.0,56.6,89.1,2025-06
Warangal,Nallabelly,2025-06-18,0.0,41.8,77.3,2025-06
Warangal,Nallabelly,2025-06-19,0.0,41.2,75.4,2025-06
Warangal,Nallabelly,2025-06-20,0.0,46.1,76.8,2025-06
Warangal,Nallabelly,2025-06-21,0.0,42.9,85.5,2025-06
Warangal,Nallabelly,2025-06-22,12.1,37.9,100.0,2025-06
Warangal,Nallabelly,2025-06-23,1.9,45.3,100.0,2025-06
Warangal,Nallabelly,2025-06-24,2.9,59.8,100.0,2025-06
Warangal,Nallabelly,2025-06-25,19.8,60.3,100.0,2025-06
Warangal,Nallabelly,2025-06-26,35.4,58.7,100.0,2025-06
Warangal,Nallabelly,2025-06-27,15.6,74.1,100.0,2025-06
Warangal,Nallabelly,2025-06-28,0.3,54.0,96.1,2025-06
Warangal,Nallabelly,2025-06-29,0.0,52.5,92.4,2025-06
Warangal,Nallabelly,2025-06-30,33.8,55.6,100.0,2025-06
Warangal,Narsampet,2025-04-06,0.0,55.9,90.2,2025-04
Warangal,Narsampet,2025-08-06,10.1,40.6,98.6,2025-08
Warangal,Narsampet,2025-12-06,0.0,65.0,95.9,2025-12
Warangal,Narsampet,2025-02-06,0.0,45.7,86.7,2025-02
Warangal,Narsampet,2025-01-06,0.0,56.5,96.9,2025-01
Warangal,Narsampet,2025-07-06,0.0,39.3,91.9,2025-07
Warangal,Narsampet,2025-06-06,0.0,47.2,81.9,2025-06
Warangal,Narsampet,2025-03-06,0.0,49.4,87.0,2025-03
Warangal,Narsampet,2025-05-06,0.0,45.1,81.0,2025-05
Warangal,Narsampet,2025-11-06,1.6,54.7,95.3,2025-11
Warangal,Narsampet,2025-10-06,0.0,72.2,92.0,2025-10
Warangal,Narsampet,2025-09-06,0.0,41.0,88.1,2025-09
Warangal,Narsampet,2025-06-13,0.0,55.1,94.6,2025-06
Warangal,Narsampet,2025-06-14,0.0,51.8,95.8,2025-06
Warangal,Narsampet,2025-06-15,0.0,54.7,88.7,2025-06
Warangal,Narsampet,2025-06-16,0.0,59.5,86.8,2025-06
Warangal,Narsampet,2025-06-17,0.0,60.1,87.9,2025-06
Warangal,Narsampet,2025-06-18,0.0,48.2,75.1,2025-06
Warangal,Narsampet,2025-06-19,0.0,46.3,72.8,2025-06
Warangal,Narsampet,2025-06-20,0.0,50.5,78.5,2025-06
Warangal,Narsampet,2025-06-21,3.6,48.7,88.4,2025-06
Warangal,Narsampet,2025-06-22,2.4,44.7,99.8,2025-06
Warangal,Narsampet,2025-06-23,6.2,50.0,99.9,2025-06
Warangal,Narsampet,2025-06-24,3.8,61.3,97.9,2025-06
Warangal,Narsampet,2025-06-25,30.4,63.7,100.0,2025-06
Warangal,Narsampet,2025-06-26,37.7,68.0,100.0,2025-06
Warangal,Narsampet,2025-06-27,14.0,78.7,100.0,2025-06
Warangal,Narsampet,2025-06-28,0.0,58.2,93.9,2025-06
Warangal,Narsampet,2025-06-29,0.0,57.2,92.2,2025-06
Warangal,Narsampet,2025-06-30,35.3,60.5,100.0,2025-06
Warangal,Nekkonda,2025-04-06,0.0,49.6,94.6,2025-04
Warangal,Nekkonda,2025-08-06,2.7,38.0,95.9,2025-08
Warangal,Nekkonda,2025-12-06,0.0,64.4,96.4,2025-12
Warangal,Nekkonda,2025-02-06,0.0,42.8,87.7,2025-02
Warangal,Nekkonda,2025-01-06,0.0,50.2,100.0,2025-01
Warangal,Nekkonda,2025-07-06,0.0,36.9,89.8,2025-07
Warangal,Nekkonda,2025-06-06,1.2,42.0,92.0,2025-06
Warangal,Nekkonda,2025-03-06,0.0,46.8,81.7,2025-03
Warangal,Nekkonda,2025-05-06,0.0,42.6,79.3,2025-05
Warangal,Nekkonda,2025-11-06,4.8,49.6,100.0,2025-11
Warangal,Nekkonda,2025-10-06,0.0,61.9,92.0,2025-10
Warangal,Nekkonda,2025-09-06,0.0,39.2,91.5,2025-09
Warangal,Nekkonda,2025-06-13,21.4,56.3,100.0,2025-06
Warangal,Nekkonda,2025-06-14,4.8,54.4,99.7,2025-06
Warangal,Nekkonda,2025-06-15,0.0,54.5,84.7,2025-06
Warangal,Nekkonda,2025-06-16,0.0,61.4,84.3,2025-06
Warangal,Nekkonda,2025-06-17,0.0,60.1,86.8,2025-06
Warangal,Nekkonda,2025-06-18,0.0,48.7,80.0,2025-06
Warangal,Nekkonda,2025-06-19,0.0,47.4,73.1,2025-06
Warangal,Nekkonda,2025-06-20,0.0,53.0,83.0,2025-06
Warangal,Nekkonda,2025-06-21,1.3,48.8,93.2,2025-06
Warangal,Nekkonda,2025-06-22,1.6,43.9,97.4,2025-06
Warangal,Nekkonda,2025-06-23,0.7,44.8,97.3,2025-06
Warangal,Nekkonda,2025-06-24,0.1,58.7,93.7,2025-06
Warangal,Nekkonda,2025-06-25,5.4,61.1,100.0,2025-06
Warangal,Nekkonda,2025-06-26,17.9,57.0,100.0,2025-06
Warangal,Nekkonda,2025-06-27,2.6,67.3,100.0,2025-06
Warangal,Nekkonda,2025-06-28,0.0,55.1,90.3,2025-06
Warangal,Nekkonda,2025-06-29,0.0,50.2,88.0,2025-06
Warangal,Nekkonda,2025-06-30,14.9,54.0,100.0,2025-06
Warangal,Parvathagiri,2025-04-06,0.0,59.2,89.0,2025-04
Warangal,Parvathagiri,2025-08-06,2.4,41.7,92.2,2025-08
Warangal,Parvathagiri,2025-12-06,0.0,68.6,94.9,2025-12
Warangal,Parvathagiri,2025-02-06,0.0,48.6,85.7,2025-02
Warangal,Parvathagiri,2025-01-06,0.0,55.5,95.5,2025-01
Warangal,Parvathagiri,2025-07-06,0.0,44.6,84.7,2025-07
Warangal,Parvathagiri,2025-06-06,0.4,47.8,97.6,2025-06
Warangal,Parvathagiri,2025-03-06,0.0,50.7,84.2,2025-03
Warangal,Parvathagiri,2025-05-06,0.0,48.3,78.7,2025-05
Warangal,Parvathagiri,2025-11-06,11.0,54.9,100.0,2025-11
Warangal,Parvathagiri,2025-10-06,0.0,66.2,85.4,2025-10
Warangal,Parvathagiri,2025-09-06,0.0,45.3,84.7,2025-09
Warangal,Parvathagiri,2025-06-13,8.6,60.4,100.0,2025-06
Warangal,Parvathagiri,2025-06-14,0.0,61.5,100.0,2025-06
Warangal,Parvathagiri,2025-06-15,0.0,58.7,88.4,2025-06
Warangal,Parvathagiri,2025-06-16,0.0,66.9,86.1,2025-06
Warangal,Parvathagiri,2025-06-17,0.0,65.0,88.8,2025-06
Warangal,Parvathagiri,2025-06-18,0.0,54.3,81.0,2025-06
Warangal,Parvathagiri,2025-06-19,0.0,52.4,77.3,2025-06
Warangal,Parvathagiri,2025-06-20,0.0,58.2,81.4,2025-06
Warangal,Parvathagiri,2025-06-21,1.1,54.5,90.7,2025-06
Warangal,Parvathagiri,2025-06-22,0.0,48.9,84.2,2025-06
Warangal,Parvathagiri,2025-06-23,0.3,53.5,95.0,2025-06
Warangal,Parvathagiri,2025-06-24,0.0,64.6,85.6,2025-06
Warangal,Parvathagiri,2025-06-25,4.2,64.6,100.0,2025-06
Warangal,Parvathagiri,2025-06-26,12.0,61.8,100.0,2025-06
Warangal,Parvathagiri,2025-06-27,2.7,75.4,100.0,2025-06
Warangal,Parvathagiri,2025-06-28,0.0,59.1,87.6,2025-06
Warangal,Parvathagiri,2025-06-29,0.0,54.8,85.6,2025-06
Warangal,Parvathagiri,2025-06-30,16.3,57.9,99.4,2025-06
Warangal,Raiparthy,2025-04-06,0.0,68.2,89.8,2025-04
Warangal,Raiparthy,2025-08-06,0.0,54.6,87.2,2025-08
Warangal,Raiparthy,2025-12-06,0.0,84.3,91.1,2025-12
Warangal,Raiparthy,2025-02-06,0.0,59.0,90.0,2025-02
Warangal,Raiparthy,2025-01-06,0.0,66.9,88.3,2025-01
Warangal,Raiparthy,2025-07-06,0.0,56.2,88.0,2025-07
Warangal,Raiparthy,2025-06-06,9.3,55.7,87.9,2025-06
Warangal,Raiparthy,2025-03-06,0.0,61.3,87.7,2025-03
Warangal,Raiparthy,2025-05-06,0.0,56.7,81.2,2025-05
Warangal,Raiparthy,2025-11-06,6.1,65.6,92.6,2025-11
Warangal,Raiparthy,2025-10-06,0.0,72.8,88.0,2025-10
Warangal,Raiparthy,2025-09-06,0.0,55.1,81.0,2025-09
Warangal,Raiparthy,2025-06-13,3.1,74.1,92.8,2025-06
Warangal,Raiparthy,2025-06-14,0.0,71.7,92.8,2025-06
Warangal,Raiparthy,2025-06-15,0.0,66.4,90.1,2025-06
Warangal,Raiparthy,2025-06-16,0.0,73.4,89.1,2025-06
Warangal,Raiparthy,2025-06-17,0.0,71.2,89.2,2025-06
Warangal,Raiparthy,2025-06-18,0.0,60.5,82.1,2025-06
Warangal,Raiparthy,2025-06-19,0.0,59.3,77.6,2025-06
Warangal,Raiparthy,2025-06-20,0.0,63.6,81.9,2025-06
Warangal,Raiparthy,2025-06-21,5.2,60.5,91.9,2025-06
Warangal,Raiparthy,2025-06-22,0.0,59.5,88.9,2025-06
Warangal,Raiparthy,2025-06-23,0.0,60.3,84.5,2025-06
Warangal,Raiparthy,2025-06-24,0.0,68.9,78.0,2025-06
Warangal,Raiparthy,2025-06-25,3.7,68.2,92.9,2025-06
Warangal,Raiparthy,2025-06-26,7.9,76.3,100.0,2025-06
Warangal,Raiparthy,2025-06-27,0.0,97.3,100.0,2025-06
Warangal,Raiparthy,2025-06-28,0.0,68.1,100.0,2025-06
Warangal,Raiparthy,2025-06-29,0.0,64.6,87.6,2025-06
Warangal,Raiparthy,2025-06-30,13.2,67.1,100.0,2025-06
Warangal,Sangem,2025-04-06,2.0,43.4,85.1,2025-04
Warangal,Sangem,2025-08-06,2.2,36.5,84.4,2025-08
Warangal,Sangem,2025-12-06,0.0,55.6,88.3,2025-12
Warangal,Sangem,2025-02-06,0.0,38.0,79.3,2025-02
Warangal,Sangem,2025-01-06,0.0,41.4,87.9,2025-01
Warangal,Sangem,2025-07-06,0.0,37.7,80.7,2025-07
Warangal,Sangem,2025-06-06,1.6,37.7,90.0,2025-06
Warangal,Sangem,2025-03-06,0.0,38.6,80.8,2025-03
Warangal,Sangem,2025-05-06,0.0,38.9,74.2,2025-05
Warangal,Sangem,2025-11-06,2.2,42.6,91.9,2025-11
Warangal,Sangem,2025-10-06,0.0,52.6,81.1,2025-10
Warangal,Sangem,2025-09-06,0.0,37.7,75.7,2025-09
Warangal,Sangem,2025-06-13,8.2,51.4,93.6,2025-06
Warangal,Sangem,2025-06-14,15.2,48.6,90.2,2025-06
Warangal,Sangem,2025-06-15,0.0,48.0,83.4,2025-06
Warangal,Sangem,2025-06-16,0.0,54.1,80.2,2025-06
Warangal,Sangem,2025-06-17,0.0,51.0,81.4,2025-06
Warangal,Sangem,2025-06-18,0.0,42.0,70.0,2025-06
Warangal,Sangem,2025-06-19,0.0,41.4,67.8,2025-06
Warangal,Sangem,2025-06-20,0.0,43.4,72.7,2025-06
Warangal,Sangem,2025-06-21,0.5,44.0,84.3,2025-06
Warangal,Sangem,2025-06-22,0.8,39.1,85.0,2025-06
Warangal,Sangem,2025-06-23,3.1,40.5,91.2,2025-06
Warangal,Sangem,2025-06-24,1.6,49.8,89.0,2025-06
Warangal,Sangem,2025-06-25,11.1,52.6,99.4,2025-06
Warangal,Sangem,2025-06-26,24.2,55.1,92.7,2025-06
Warangal,Sangem,2025-06-27,0.8,65.5,90.1,2025-06
Warangal,Sangem,2025-06-28,0.0,40.9,82.8,2025-06
Warangal,Sangem,2025-06-29,0.0,40.3,80.2,2025-06
Warangal,Sangem,2025-06-30,21.3,41.7,92.1,2025-06
Warangal,Warangal,2025-04-06,2.2,62.9,87.3,2025-04
Warangal,Warangal,2025-08-06,0.8,40.9,81.4,2025-08
Warangal,Warangal,2025-12-06,0.0,72.1,91.8,2025-12
Warangal,Warangal,2025-02-06,0.0,55.6,82.9,2025-02
Warangal,Warangal,2025-01-06,0.0,64.2,91.6,2025-01
Warangal,Warangal,2025-07-06,0.0,47.5,83.6,2025-07
Warangal,Warangal,2025-06-06,1.3,52.5,82.5,2025-06
Warangal,Warangal,2025-03-06,0.4,55.3,80.1,2025-03
Warangal,Warangal,2025-05-06,0.7,52.2,83.2,2025-05
Warangal,Warangal,2025-11-06,0.0,59.7,90.0,2025-11
Warangal,Warangal,2025-10-06,0.0,70.8,85.0,2025-10
Warangal,Warangal,2025-09-06,0.0,48.5,80.7,2025-09
Warangal,Warangal,2025-06-13,2.3,62.4,93.2,2025-06
Warangal,Warangal,2025-06-14,12.7,60.2,93.0,2025-06
Warangal,Warangal,2025-06-15,0.0,62.3,90.9,2025-06
Warangal,Warangal,2025-06-16,0.0,67.6,82.9,2025-06
Warangal,Warangal,2025-06-17,0.0,64.4,83.7,2025-06
Warangal,Warangal,2025-06-18,0.5,54.6,74.8,2025-06
